,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,CLOSE,RETURN_PRICE
0,01-Feb-2021,EQ,"1,859.40","1,905.00","1,848.00","1,841.95","1,898.15","1,895.30","1,874.03","2,369.35",875.65,15774504,"29,561,820,671.20",370120,1895.3,
1,02-Feb-2021,EQ,"1,914.25","1,940.00","1,854.95","1,895.30","1,936.00","1,925.80","1,889.81","2,369.35",875.65,19138414,"36,168,052,850.90",561567,1925.8,0.015964328473929257
2,03-Feb-2021,EQ,"1,928.30","1,952.00","1,900.00","1,925.80","1,928.50","1,930.65","1,931.87","2,369.35",875.65,13984228,"27,015,673,442.65",345625,1930.65,0.00251526795731305
3,04-Feb-2021,EQ,"1,924.00","1,940.00","1,905.00","1,930.65","1,921.50","1,924.30","1,923.71","2,369.35",875.65,11826848,"22,751,381,754.25",332784,1924.3,-0.0032944685369837856
4,05-Feb-2021,EQ,"1,930.05","1,944.65","1,920.00","1,924.30","1,924.30","1,923.75","1,929.36","2,369.35",875.65,9344470,"18,028,883,267.50",263144,1923.75,-0.000285859073423822
5,08-Feb-2021,EQ,"1,933.05","1,969.00","1,929.05","1,923.75","1,951.40","1,951.45","1,954.84","2,369.35",875.65,9776136,"19,110,816,694.80",287247,1951.45,0.014296279822413105
6,09-Feb-2021,EQ,"1,961.95","1,989.60","1,952.30","1,951.45","1,954.50","1,956.15","1,974.29","2,369.35",875.65,9047308,"17,861,994,119.30",254384,1956.15,0.00240556979551787
7,10-Feb-2021,EQ,"1,953.75","1,984.75","1,927.30","1,956.15","1,980.35","1,974.30","1,955.63","2,369.35",875.65,9799560,"19,164,292,386.25",288994,1974.3,0.009235649359163212
8,11-Feb-2021,EQ,"1,980.00","2,064.20","1,972.25","1,974.30","2,061.80","2,055.70","2,028.11","2,369.35",875.65,19631870,"39,815,594,030.25",546129,2055.7,0.04040251740144374
9,12-Feb-2021,EQ,"2,055.50","2,078.00","2,015.40","2,055.70","2,040.00","2,041.60","2,049.91","2,369.35",875.65,14074374,"28,851,163,932.35",369938,2041.6,-0.0068826083811561745
10,15-Feb-2021,EQ,"2,048.05","2,061.30","2,025.00","2,041.60","2,034.00","2,032.60","2,043.13","2,369.35",875.65,7287590,"14,889,502,308.25",222500,2032.6,-0.004418052446804488
11,16-Feb-2021,EQ,"2,039.75","2,079.40","2,035.00","2,032.60","2,058.50","2,059.50","2,061.23","2,369.35",875.65,9886093,"20,377,537,336.50",274329,2059.5,0.013147473172469226
12,17-Feb-2021,EQ,"2,060.00","2,095.95","2,050.60","2,059.50","2,079.20","2,083.25","2,076.99","2,369.35",875.65,10957388,"22,758,423,346.25",257784,2083.25,0.011465939386180679
13,18-Feb-2021,EQ,"2,085.00","2,108.40","2,059.10","2,083.25","2,063.50","2,067.70","2,085.18","2,369.35",875.65,8605531,"17,944,045,241.05",228157,2067.7,-0.007492295855591635
14,19-Feb-2021,EQ,"2,057.00","2,104.95","2,053.30","2,067.70","2,080.00","2,080.30","2,088.14","2,369.35",875.65,10800704,"22,553,356,631.00",279181,2080.3,0.006075235657612588
15,22-Feb-2021,EQ,"2,080.00","2,089.90","1,994.95","2,080.30","1,999.10","2,008.10","2,036.88","2,369.35",875.65,10985697,"22,376,599,862.25",309112,2008.1,-0.03532311269592281
16,23-Feb-2021,EQ,"2,048.00","2,052.90","2,013.60","2,008.10","2,026.15","2,023.45","2,034.50","2,369.35",875.65,11834752,"24,077,795,769.25",275466,2023.45,0.0076149739807398475
17,24-Feb-2021,EQ,"2,030.00","2,065.25","2,026.15","2,023.45","2,060.55","2,061.00","2,048.89","2,369.35",875.65,4987735,"10,219,330,132.75",135224,2061.0,0.018387326541304816
18,25-Feb-2021,EQ,"2,076.00","2,152.00","2,073.00","2,061.00","2,147.00","2,144.35","2,120.59","2,369.35",875.65,16085897,"34,111,575,087.70",452535,2144.35,0.039645174245667825
19,26-Feb-2021,EQ,"2,117.00","2,133.90","2,070.70","2,144.35","2,079.50","2,085.80","2,096.69","2,369.35",875.65,17297575,"36,267,601,929.10",489066,2085.8,-0.027684001449014062
20,01-Mar-2021,EQ,"2,110.20","2,112.00","2,062.50","2,085.80","2,103.00","2,101.70","2,092.87","2,369.35",875.65,8159670,"17,077,101,153.20",266082,2101.7,0.007594066346253925
21,02-Mar-2021,EQ,"2,122.00","2,130.00","2,089.10","2,101.70","2,108.00","2,106.00","2,107.78","2,369.35",875.65,7915073,"16,683,250,358.50",244565,2106.0,0.002043872660554058
22,03-Mar-2021,EQ,"2,121.05","2,219.90","2,107.20","2,106.00","2,207.10","2,202.10","2,161.54","2,369.35",875.65,14733134,"31,846,213,370.25",326092,2202.1,0.044621036818226045
23,04-Mar-2021,EQ,"2,180.00","2,189.95","2,157.70","2,202.10","2,174.00","2,175.85","2,175.57","2,369.35",875.65,9892597,"21,522,070,320.90",259806,2175.85,-0.011992057735888295
24,05-Mar-2021,EQ,"2,156.00","2,211.95","2,153.05","2,175.85","2,174.55","2,178.70","2,184.35","2,369.35",875.65,11773630,"25,717,685,129.45",312784,2178.7,0.001308975856029626
25,08-Mar-2021,EQ,"2,168.50","2,231.90","2,168.00","2,178.70","2,193.00","2,191.10","2,205.66","2,369.35",875.65,9002404,"19,856,244,553.30",300037,2191.1,0.005675332181346526
26,09-Mar-2021,EQ,"2,200.00","2,213.80","2,146.60","2,191.10","2,190.55","2,191.05","2,181.47","2,369.35",875.65,6993792,"15,256,736,215.60",227932,2191.05,-2.2819848705779577e-05
27,10-Mar-2021,EQ,"2,207.00","2,215.10","2,170.25","2,191.05","2,179.40","2,181.95","2,187.67","2,369.35",875.65,5316182,"11,630,074,902.15",163700,2181.95,-0.004161908591563623
28,12-Mar-2021,EQ,"2,195.00","2,206.40","2,123.90","2,181.95","2,136.90","2,137.60","2,160.60","2,369.35",875.65,7783173,"16,816,345,899.25",244889,2137.6,-0.02053526803103889
29,15-Mar-2021,EQ,"2,140.05","2,148.90","2,080.50","2,137.60","2,105.00","2,108.90","2,103.37","2,369.35",875.65,7706302,"16,209,190,175.60",268696,2108.9,-0.01351721982460763
30,16-Mar-2021,EQ,"2,114.00","2,126.00","2,095.50","2,108.90","2,100.75","2,100.60","2,107.19","2,369.35",875.65,6402757,"13,491,841,404.75",235823,2100.6,-0.00394346632904341
31,17-Mar-2021,EQ,"2,098.05","2,103.00","2,035.10","2,100.60","2,054.50","2,055.35","2,065.89","2,369.35",875.65,8865521,"18,315,233,171.30",241456,2055.35,-0.02177686845881155
32,18-Mar-2021,EQ,"2,072.90","2,084.80","2,001.00","2,055.35","2,010.00","2,009.10","2,038.79","2,369.35",875.65,9528809,"19,427,231,150.25",295771,2009.1,-0.02275928914574976
33,19-Mar-2021,EQ,"1,991.00","2,095.85","1,982.80","2,009.10","2,078.10","2,082.00","2,047.50","2,369.35",875.65,19284892,"39,485,840,254.00",431829,2082.0,0.03564210959079972
34,22-Mar-2021,EQ,"2,071.00","2,074.00","2,033.20","2,082.00","2,061.00","2,062.40","2,050.93","2,369.35",875.65,8571196,"17,578,960,666.30",234534,2062.4,-0.009458616989991064
35,23-Mar-2021,EQ,"2,061.95","2,109.70","2,056.00","2,062.40","2,079.90","2,087.50","2,086.63","2,369.35",875.65,8039865,"16,776,188,634.65",220527,2087.5,0.012096824540087425
36,24-Mar-2021,EQ,"2,079.75","2,079.75","2,040.40","2,087.50","2,048.55","2,047.30","2,055.87","2,369.35",875.65,7763726,"15,961,211,345.55",222445,2047.3,-0.01944532586647707
37,25-Mar-2021,EQ,"2,054.00","2,054.00","1,985.00","2,047.30","1,993.95","1,991.45","2,011.25","2,369.35",875.65,10153757,"20,421,743,790.45",292881,1991.45,-0.027658835255502723
38,26-Mar-2021,EQ,"2,012.00","2,013.70","1,973.70","1,991.45","1,994.00","1,994.65","1,995.09","2,369.35",875.65,9313160,"18,580,559,230.90",296946,1994.65,0.0016055797332912292
39,30-Mar-2021,EQ,"2,008.00","2,048.90","1,991.55","1,994.65","2,031.90","2,029.30","2,026.44","2,369.35","1,020.00",9433850,"19,117,149,421.75",230499,2029.3,0.017222309646601097
40,31-Mar-2021,EQ,"2,018.00","2,049.90","1,999.00","2,029.30","2,005.65","2,003.10","2,017.21","2,369.35","1,020.00",7499740,"15,128,527,745.25",193340,2003.1,-0.01299492545098957
41,01-Apr-2021,EQ,"2,018.00","2,030.00","2,003.15","2,003.10","2,020.00","2,021.85","2,017.89","2,369.35","1,020.00",5410307,"10,917,411,938.75",140946,2021.85,0.009316953320455568
42,05-Apr-2021,EQ,"2,024.95","2,025.00","1,962.10","2,021.85","1,992.00","1,992.60","1,986.24","2,369.35","1,100.00",6864856,"13,635,237,475.50",246459,1992.6,-0.014572615241633002
43,06-Apr-2021,EQ,"2,004.00","2,004.95","1,969.00","1,992.60","1,986.20","1,984.30","1,984.99","2,369.35","1,100.00",6465241,"12,833,469,592.40",209903,1984.3,-0.004174111519549051
44,07-Apr-2021,EQ,"2,000.00","2,046.90","1,993.30","1,984.30","2,001.55","2,002.85","2,019.21","2,369.35","1,100.00",11198918,"22,613,014,349.45",286779,2002.85,0.009304959101893218
45,08-Apr-2021,EQ,"2,011.00","2,022.00","1,993.00","2,002.85","2,006.40","2,005.35","2,006.16","2,369.35","1,100.00",7092878,"14,229,431,685.15",191800,2005.35,0.0012474429041411383
46,09-Apr-2021,EQ,"1,998.45","2,006.35","1,980.00","2,005.35","1,983.45","1,982.05","1,989.08","2,369.35","1,100.00",6478482,"12,886,234,947.40",234390,1982.05,-0.011686946482114102
47,12-Apr-2021,EQ,"1,959.00","1,961.40","1,900.25","1,982.05","1,915.65","1,911.15","1,922.99","2,369.35","1,143.00",9646031,"18,549,212,834.60",330605,1911.15,-0.03642650751962773
48,13-Apr-2021,EQ,"1,924.00","1,940.60","1,917.85","1,911.15","1,932.30","1,931.80","1,931.39","2,369.35","1,143.00",8958261,"17,301,890,369.20",206237,1931.8,0.01074705564969669
49,15-Apr-2021,EQ,"1,926.30","1,961.00","1,913.00","1,931.80","1,943.00","1,944.30","1,933.33","2,369.35","1,143.00",9102492,"17,598,148,869.55",189159,1944.3,0.0064498043565839325
50,16-Apr-2021,EQ,"1,936.60","1,949.90","1,926.45","1,944.30","1,929.00","1,932.10","1,935.23","2,369.35","1,143.00",7225679,"13,983,364,354.95",206958,1932.1,-0.006294520834441819
51,19-Apr-2021,EQ,"1,904.00","1,916.40","1,890.00","1,932.10","1,903.05","1,901.70","1,902.57","2,369.35","1,164.00",8527967,"16,225,059,561.75",271570,1901.7,-0.01585927130910747
52,20-Apr-2021,EQ,"1,910.50","1,919.00","1,890.45","1,901.70","1,905.00","1,901.15","1,906.74","2,369.35","1,164.00",7939490,"15,138,541,714.75",202431,1901.15,-0.0002892567436711957
53,22-Apr-2021,EQ,"1,892.25","1,914.45","1,876.70","1,901.15","1,905.10","1,906.40","1,898.59","2,369.35","1,164.00",6687573,"12,696,948,264.60",209895,1906.4,0.0027576805699727203
54,23-Apr-2021,EQ,"1,906.00","1,918.90","1,895.35","1,906.40","1,903.35","1,904.35","1,907.47","2,369.35","1,164.00",5459016,"10,412,893,969.95",171621,1904.35,-0.0010759037972842833
55,26-Apr-2021,EQ,"1,920.00","1,962.00","1,911.50","1,904.35","1,938.00","1,937.85","1,941.32","2,369.35","1,392.15",9620785,"18,676,994,629.30",259137,1937.85,0.017438368087172584
56,27-Apr-2021,EQ,"1,940.00","1,997.20","1,938.25","1,937.85","1,990.00","1,988.65","1,978.64","2,369.35","1,392.15",9226547,"18,256,021,294.40",291197,1988.65,0.025876905472371092
57,28-Apr-2021,EQ,"1,997.85","2,008.00","1,980.15","1,988.65","1,993.15","1,997.30","1,997.60","2,369.35","1,392.15",7902002,"15,785,076,087.60",247331,1997.3,0.004340251924334737
58,29-Apr-2021,EQ,"2,022.90","2,044.50","2,007.30","1,997.30","2,020.00","2,024.05","2,024.21","2,369.35","1,392.15",8035915,"16,266,339,428.25",213153,2024.05,0.013304186188414668
